date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
2020-10-09,46426.0,503.0,,
2020-10-10,47088.0,506.0,,
2020-10-11,47701.0,507.0,,
2020-10-12,48066.0,507.0,,
2020-10-13,48663.0,510.0,,
2020-10-14,49247.0,512.0,,
2020-10-15,49892.0,516.0,,
2020-10-16,50610.0,517.0,,
2020-10-17,51704.0,523.0,,
2020-10-18,52582.0,529.0,,
2020-10-19,53092.0,528.0,,
2020-10-20,53790.0,531.0,,
2020-10-21,54663.0,535.0,,
2020-10-22,55650.0,546.0,,
2020-10-23,56600.0,553.0,,
2020-10-24,57673.0,562.0,,
2020-10-25,58694.0,572.0,,
2020-10-26,59344.0,573.0,,
2020-10-27,60041.0,580.0,,
2020-10-28,60923.0,585.0,,
2020-10-29,61785.0,599.0,,
2020-10-30,62746.0,615.0,,
2020-10-31,63810.0,626.0,,
2020-11-01,64608.0,629.0,,
2020-11-02,65088.0,630.0,,
2020-11-03,65845.0,632.0,,
2020-11-04,67024.0,647.0,,
2020-11-05,68314.0,664.0,,
2020-11-06,69579.0,671.0,,
2020-11-07,70909.0,679.0,,
2020-11-08,72312.0,683.0,,
2020-11-09,72961.0,686.0,,
2020-11-10,74227.0,698.0,,
2020-11-11,75428.0,714.0,,
2020-11-12,77121.0,733.0,,
2020-11-13,78279.0,749.0,,
2020-11-14,79798.0,752.0,,
2020-11-15,81317.0,759.0,,
2020-11-16,82245.0,759.0,,
2020-11-17,83344.0,763.0,,
2020-11-18,85125.0,798.0,,
2020-11-19,86435.0,812.0,,
2020-11-20,87978.0,835.0,,
2020-11-21,89764.0,845.0,,
2020-11-22,90834.0,847.0,,
2020-11-23,91653.0,849.0,,
2020-11-24,93090.0,866.0,,
2020-11-25,94730.0,874.0,,
2020-11-26,96503.0,895.0,,
2020-11-27,96503.0,895.0,,
2020-11-28,98500.0,909.0,,
2020-11-29,99660.0,913.0,,
2020-11-30,100484.0,920.0,,
2020-12-01,101698.0,929.0,,
2020-12-02,103305.0,960.0,,
2020-12-03,104734.0,991.0,,
2020-12-04,106455.0,1014.0,,
2020-12-05,108366.0,1032.0,,
2020-12-06,109705.0,1032.0,,
2020-12-07,110510.0,1035.0,,
2020-12-08,111893.0,1055.0,,
2020-12-09,113905.0,1074.0,,
2020-12-10,116203.0,1103.0,,
2020-12-11,118028.0,1136.0,,
2020-12-12,119610.0,1151.0,,
2020-12-13,120632.0,1169.0,,
2020-12-14,121179.0,1175.0,,
2020-12-15,122217.0,1194.0,,
2020-12-16,124019.0,1214.0,,
2020-12-17,125452.0,1231.0,,
2020-12-18,126878.0,1259.0,,
2020-12-19,128218.0,1275.0,,
2020-12-20,129069.0,1275.0,,
2020-12-21,129960.0,1280.0,,
2020-12-22,130877.0,1301.0,,
2020-12-23,132594.0,1313.0,,
2020-12-24,133985.0,1324.0,,
2020-12-25,135233.0,1349.0,,
2020-12-26,135233.0,1349.0,,
2020-12-27,135787.0,1354.0,,
2020-12-28,136215.0,1354.0,,
2020-12-29,137010.0,1377.0,,
2020-12-30,138524.0,1393.0,,
2020-12-31,139864.0,1403.0,,
2021-01-01,141077.0,1436.0,,
2021-01-02,141077.0,1436.0,,
2021-01-03,142199.0,1448.0,,
2021-01-04,142507.0,1448.0,,
2021-01-05,143305.0,1459.0,,
2021-01-06,144843.0,1471.0,,
2021-01-07,146106.0,1488.0,,
2021-01-08,147173.0,1517.0,,
2021-01-09,148258.0,1523.0,,
2021-01-10,149235.0,1528.0,,
2021-01-11,149667.0,1534.0,,
2021-01-12,150239.0,1544.0,0.24,0.0
2021-01-13,151273.0,1556.0,0.32,1694.0
2021-01-14,152364.0,1564.0,0.0,1886.0
2021-01-15,153358.0,1591.0,0.49,2013.0
2021-01-16,154470.0,1603.0,0.0,2116.0
2021-01-17,155276.0,1605.0,0.0,2178.0
2021-01-18,155554.0,1607.0,0.0,2219.0
2021-01-19,155554.0,1607.0,0.57,2249.0
2021-01-20,156778.0,1637.0,0.6,2430.0
2021-01-21,157588.0,1635.0,0.66,2461.0
2021-01-22,158200.0,1654.0,0.73,2506.0
2021-01-23,158798.0,1667.0,0.77,2532.0
2021-01-24,159325.0,1668.0,0.79,2544.0
2021-01-25,159506.0,1669.0,0.81,2529.0
2021-01-26,160033.0,1681.0,0.82,2382.0
2021-01-27,160592.0,1688.0,0.86,2216.0
2021-01-28,161212.0,1714.0,0.94,2352.0
2021-01-29,161720.0,1721.0,1.06,2469.0
2021-01-30,162355.0,1725.0,1.13,2565.0
2021-01-31,162683.0,1725.0,1.21,2698.0
2021-02-01,162683.0,1725.0,1.26,2646.0
2021-02-02,163165.0,1735.0,1.27,2628.0
2021-02-03,163656.0,1741.0,1.35,2829.0
2021-02-04,164163.0,1748.0,1.47,3125.0
2021-02-05,164565.0,1747.0,1.62,4038.0
2021-02-06,164969.0,1758.0,1.79,4915.0
2021-02-07,165209.0,1767.0,1.92,5180.0
2021-02-08,165209.0,1767.0,2.01,5693.0
2021-02-09,165658.0,1776.0,2.07,5770.0
2021-02-10,166095.0,1780.0,2.22,5835.0
2021-02-11,166553.0,1791.0,2.42,5769.0
2021-02-12,166876.0,1791.0,2.42,4370.0
2021-02-13,167225.0,1796.0,2.6,3627.0
2021-02-14,167483.0,1803.0,3.17,4526.0
2021-02-15,167483.0,1803.0,0.0,4586.0
2021-02-16,167483.0,1803.0,3.62,5180.0
2021-02-17,167945.0,1806.0,3.79,5179.0
2021-02-18,168353.0,1817.0,4.0,5149.0
2021-02-19,168639.0,1826.0,4.56,7241.0
2021-02-20,168953.0,1826.0,4.79,7345.0
2021-02-21,169150.0,1826.0,5.16,6718.0
2021-02-22,169150.0,1826.0,5.53,6658.0
2021-02-23,169584.0,1826.0,5.65,6141.0
2021-02-24,169866.0,1840.0,5.86,6104.0
2021-02-25,170289.0,1840.0,6.21,6276.0
2021-02-26,170595.0,1850.0,6.51,4994.0
2021-02-27,170907.0,1859.0,6.8,5191.0
2021-02-28,171140.0,1860.0,7.17,5278.0
2021-03-01,171140.0,1860.0,7.46,5436.0
2021-03-02,171462.0,1867.0,7.61,5531.0
2021-03-03,171836.0,1871.0,7.87,5789.0
2021-03-04,172288.0,1876.0,8.14,5693.0
2021-03-05,172587.0,1876.0,8.52,6026.0
2021-03-06,172827.0,1876.0,8.93,6318.0
2021-03-07,172931.0,1879.0,9.33,6289.0
2021-03-08,,,9.76,6237.0
2021-03-09,,,9.98,6361.0
2021-03-10,,,10.2,6281.0
2021-03-11,,,10.48,6377.0
2021-03-12,,,10.83,6397.0
2021-03-13,,,11.19,6296.0
2021-03-14,,,11.56,6325.0
2021-03-15,,,11.87,6186.0
2021-03-16,,,12.04,6144.0
2021-03-17,,,12.07,5535.0
2021-03-18,,,12.57,6278.0
2021-03-19,,,12.94,6438.0
2021-03-20,,,13.38,6887.0
2021-03-21,,,13.71,7149.0
2021-03-22,,,14.0,7257.0
2021-03-23,,,14.21,7263.0
2021-03-24,,,14.42,7963.0
2021-03-25,,,14.66,7375.0
2021-03-26,,,14.99,7342.0
2021-03-27,,,15.34,7078.0
2021-03-28,,,15.79,7070.0
2021-03-29,,,16.05,6915.0
2021-03-30,,,16.19,6716.0
2021-03-31,,,16.46,6873.0
2021-04-01,,,16.8,7031.0
2021-04-02,,,17.21,7010.0
2021-04-03,,,17.63,7116.0
2021-04-04,,,18.02,7129.0
2021-04-05,,,18.29,7172.0
2021-04-06,,,18.37,7024.0
2021-04-07,,,18.79,7168.0
2021-04-08,,,19.21,7061.0
2021-04-09,,,19.71,7246.0
2021-04-10,,,20.26,7193.0
2021-04-11,,,20.88,7415.0
2021-04-12,,,21.25,7492.0
2021-04-13,,,21.4,7689.0
2021-04-14,,,21.15,6014.0
2021-04-15,,,21.57,5927.0
2021-04-16,,,22.08,5687.0
