date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2020-07-06,48331.0,2698.0,,,0.002110446711220542,-0.001111934766493699,0.006455484057851069,-0.0007412898443291327
2020-07-07,48626.0,2717.0,,,0.0072594908073869945,-0.002208317997791682,0.008534528852877062,0.000736105999263894
2020-07-08,49063.0,2732.0,,,0.0050547255569369995,-0.0018301610541727673,0.006522226525079999,0.0007320644216691069
2020-07-09,49575.0,2739.0,,,0.0039939485627836615,0.001095290251916758,0.008411497730711044,0.0036509675063891934
2020-07-10,50300.0,2748.0,,,0.00015904572564612326,-0.000363901018922853,0.005387673956262425,-0.001819505094614265
2020-07-11,51079.0,2756.0,,,0.0012138060651148222,0.003265602322206096,0.0027995849566357996,0.0010885341074020319
2020-07-12,51612.0,2760.0,,,0.00744013020227854,-0.0007246376811594203,0.00618073316283035,0.0014492753623188406
2020-07-13,52037.0,2762.0,,,0.004035590060918193,0.0003620564808110065,0.002113880508100006,0.0003620564808110065
2020-07-14,52685.0,2775.0,,,0.0011768055423744899,0.002882882882882883,0.0023346303501945525,0.0018018018018018018
2020-07-15,53370.0,2785.0,,,0.0013490725126475548,0.0025134649910233393,-0.0011991755667978266,-0.000718132854578097
2020-07-16,54080.0,2795.0,,,0.004049556213017751,0.0025044722719141325,0.0045118343195266275,0.0014311270125223613
2020-07-17,54813.0,2803.0,,,0.004798131830040319,-0.0014270424545130217,0.0030649663401018006,0.00392436674991081
2020-07-18,55654.0,2820.0,,,0.0014554209939986345,-0.002127659574468085,0.002281956373306501,-0.003900709219858156
2020-07-19,56571.0,2822.0,,,-0.0011489986035247742,0.002126151665485471,-0.003217196089869368,0.0007087172218284905
2020-07-20,57206.0,2825.0,,,-0.0017480683844351991,0.0,-0.0010313603468167674,0.0007079646017699115
2020-07-21,57916.0,2846.0,,,0.0010532495338075834,-0.0010541110330288123,0.0019338352096139235,-0.0017568517217146872
2020-07-22,58673.0,2863.0,,,-0.002317931586930956,-0.0031435557107928748,-0.0006306137405620984,-0.00209570380719525
2020-07-23,59602.0,2880.0,,,0.00041944901177812824,-0.0010416666666666667,0.0018623536122948895,-0.0038194444444444443
2020-07-24,60598.0,2884.0,,,-0.0015677085052311958,0.005201109570041609,0.00401003333443348,0.0020804438280166435
2020-07-25,61520.0,2895.0,,,0.0007477243172951886,-0.0017271157167530224,0.001804291287386216,0.000690846286701209
2020-07-26,62372.0,2903.0,,,-0.0018758417238504458,-0.0013778849466069584,0.003030205861604566,-0.0010334137099552187
2020-07-27,62907.0,2906.0,,,0.0006517557664488849,0.0006882312456985547,0.002050646191997711,0.0
2020-07-28,63678.0,2924.0,,,0.0008009045510223311,-0.0006839945280437756,0.001554697069631584,0.0023939808481532147
2020-07-29,64299.0,2932.0,,,0.0015396817990948536,0.0010231923601637107,0.0006065413147949423,0.0030695770804911324
2020-07-30,65253.0,2946.0,,,0.0013179470675677746,-0.0027155465037338763,0.0013639219652736272,0.0016972165648336728
2020-07-31,66154.0,2965.0,,,0.005109290443510596,-0.0030354131534569982,0.002509296490008163,-0.003709949409780776
2020-08-01,67122.0,2971.0,,,0.0009683859241381366,0.0023561090541905083,0.0011322666189922826,0.0030292830696735107
2020-08-02,67857.0,2975.0,,,0.004509483177859322,0.0003361344537815126,5.8947492521036884e-05,0.0003361344537815126
2020-08-03,68433.0,2980.0,,,0.0012859293031139947,-0.0006711409395973154,0.00021919249484897638,-0.0010067114093959733
2020-08-04,69255.0,2996.0,,,0.0006930907515702837,0.0030040053404539386,0.00027434842249657066,0.004672897196261682
2020-08-05,69975.0,3007.0,,,-0.0008574490889603429,0.0019953441968739607,-0.0033011789924973205,0.0013302294645826404
2020-08-06,71015.0,3013.0,,,4.224459621206787e-05,0.00431463657484235,-0.0013940716749982398,0.001659475605708596
2020-08-07,72254.0,3023.0,,,-0.002380491045478451,-0.0006615944426066821,-0.0027541727793616963,0.002315580549123387
2020-08-08,73287.0,3036.0,,,0.0001500948326442616,0.0006587615283267457,-0.0004502844979327848,-0.0009881422924901185
2020-08-09,74328.0,3041.0,,,-0.004063071789904209,0.0,-0.0057313529221827576,-0.0009865175928970734
2020-08-10,74992.0,3044.0,,,-0.0009734371666311073,-0.000328515111695138,0.01328141668444634,0.000657030223390276
2020-08-11,75862.0,3069.0,,,-0.00038227307479370436,0.0016291951775822744,-0.0005404550367773062,-0.002932551319648094
2020-08-12,76522.0,3086.0,,,-0.00223465147277907,-0.0006480881399870382,0.003632942160424453,0.0003240440699935191
2020-08-13,77565.0,3105.0,,,-0.0013150261071359505,-0.0025764895330112722,0.0013150261071359505,-0.003864734299516908
2020-08-14,78632.0,3113.0,,,-0.00034337165530572795,0.0028911018310311598,-0.003281106928476956,0.0009637006103437199
2020-08-15,79676.0,3128.0,,,-0.0005522365580601436,-0.00159846547314578,0.0009664139766052513,-0.002237851662404092
2020-08-16,80415.0,3133.0,,,-0.0015420008704843623,-0.000957548675390999,0.001740968724740409,0.0003191828917969997
2020-08-17,81006.0,3135.0,,,0.013196553341727773,0.0009569377990430622,0.0036046712589190926,0.0009569377990430622
2020-08-18,81847.0,3165.0,,,-0.0001466150255965399,-0.0044233807266982625,-0.001783816144757902,-0.0044233807266982625
2020-08-19,82336.0,3180.0,,,0.0054532646715895845,0.0009433962264150943,0.004493781577924602,-0.0006289308176100629
2020-08-20,83277.0,3191.0,,,0.0024496559674339856,-0.0012535255405828893,0.001957323150449704,-0.0012535255405828893
2020-08-21,84317.0,3208.0,,,-0.0027396610410711955,-0.0018703241895261845,-0.00011860004506801713,0.0003117206982543641
