date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,w1_change_cases,w1_change_deaths,w2_change_cases,w2_change_deaths
2021-01-09,713310.0,17667.0,,,-0.0040361133308098865,-0.0023773136355917813,-0.005972157967783993,-0.0038489839814343126
2021-01-10,720816.0,17770.0,,,-0.002057390512974185,0.0010692177827799662,-0.004897227586513063,-0.0011254924029262803
2021-01-11,726154.0,17853.0,,,-0.001780614029530926,-0.00016803898504453034,-0.001933474166636829,-0.0015683638604156165
2021-01-12,733429.0,18080.0,0.08,0.0,-0.0026369287279341285,-0.008296460176991151,-0.0036090746343545184,-0.0004424778761061947
2021-01-13,741389.0,18429.0,0.14,2968.0,-0.0026652674911551155,0.002821639806826198,-0.002813637645014965,-0.006891312605133214
2021-01-14,748564.0,18742.0,0.0,2674.0,-0.002018531481610123,-0.0028278732259097213,-0.0015215799851448907,-0.006135951339238075
2021-01-15,754611.0,18957.0,0.52,2765.0,-0.000939556937282918,-0.0011605211795115262,0.004765369176966676,-0.002954053911483885
2021-01-16,761777.0,19188.0,0.0,2544.0,-0.0018128664950503887,-0.0013550135501355014,-0.0025926222503436045,-0.0047425474254742545
2021-01-17,767800.0,19310.0,0.0,2411.0,-0.0026660588694972648,-0.0020196789228379077,-0.002654337066944517,-0.003262558259968928
2021-01-18,771845.0,19390.0,0.0,2323.0,-0.00014381125744158477,-0.0012893243940175349,-0.001543055924440788,-0.002784940691077875
2021-01-19,777186.0,19467.0,0.62,2259.0,-0.0009174123054198094,0.007294395643910207,-0.001197911439475235,0.0024657112035752814
2021-01-20,783170.0,19868.0,0.67,2106.0,-0.0001404548182386966,-0.009009462452184418,-0.0036467178262701585,-0.012985705657338434
2021-01-21,788834.0,20128.0,0.75,2176.0,0.00047158210726211094,-0.0030802861685214626,-0.002908089661449684,-0.005663751987281399
2021-01-22,794172.0,20321.0,0.88,2285.0,0.005420740091567066,-0.0016731460065941637,-0.0008184624993074548,-0.002706559716549382
2021-01-23,799957.0,20526.0,0.96,2496.0,-0.0007425399115202442,-0.0031667153853649033,-0.002318874639511874,-0.00233849751534639
2021-01-24,803933.0,20609.0,1.03,2771.0,1.1194962764309961e-05,-0.0011645397641806977,0.0009217186009281869,-0.0005822698820903488
2021-01-25,807867.0,20664.0,1.06,2862.0,-0.00133685371478226,-0.0014034068912117694,-0.001770093344572807,-0.0024680603948896633
2021-01-26,812495.0,20883.0,1.1,2856.0,-0.0002683093434421135,-0.004501268974764162,-0.0006646194745813821,-0.003352008810994589
2021-01-27,818369.0,21105.0,1.22,3162.0,-0.003355454568782542,-0.0037431888178156834,-0.0030499689015590766,-0.004596067282634447
2021-01-28,824405.0,21303.0,1.24,2800.0,-0.0032338474414881037,-0.002440970755292682,-0.002496345849430802,-0.003896164859409473
2021-01-29,834048.0,21462.0,1.51,3569.0,-0.00594090507980356,-0.0009784735812133072,-0.0067813842848373235,-0.0027956388034665923
2021-01-30,839239.0,21602.0,1.64,3756.0,-0.0015025517164955393,0.0007869641699842607,-0.0013142859185524029,-0.0012498842699750024
2021-01-31,843224.0,21661.0,1.75,3834.0,0.0008680967334895591,0.0005539910438114584,-0.0016768972420139845,-0.0016158072111167536
