date,cases,deaths,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
2020-12-23,490162.0,18466.0,,
2020-12-24,495492.0,18544.0,,
2020-12-25,501097.0,18595.0,,
2020-12-26,505428.0,18613.0,,
2020-12-27,508323.0,18630.0,,
2020-12-28,511636.0,18651.0,,
2020-12-29,516043.0,18777.0,,
2020-12-30,521273.0,18952.0,,
2020-12-31,526985.0,19042.0,,
2021-01-01,532903.0,19160.0,,
2021-01-02,538702.0,19187.0,,
2021-01-03,542790.0,19208.0,,
2021-01-04,545148.0,19244.0,,
2021-01-05,551419.0,19382.0,,
2021-01-06,557267.0,19523.0,,
2021-01-07,564806.0,19646.0,,
2021-01-08,571755.0,19756.0,,
2021-01-09,579182.0,19854.0,,
2021-01-10,584828.0,19886.0,,
2021-01-11,590162.0,19932.0,,
2021-01-12,594749.0,20039.0,0.16,0.0
2021-01-13,602629.0,20161.0,0.3,4721.0
2021-01-14,609721.0,20253.0,0.0,2385.0
2021-01-15,616090.0,20320.0,0.41,3604.0
2021-01-16,622089.0,20414.0,0.0,3287.0
2021-01-17,627221.0,20439.0,0.0,3098.0
2021-01-18,631074.0,20458.0,0.0,2971.0
2021-01-19,635702.0,20512.0,0.49,2881.0
2021-01-20,641140.0,20664.0,0.56,2722.0
2021-01-21,646189.0,20760.0,0.56,2715.0
2021-01-22,650389.0,20875.0,0.63,2369.0
2021-01-23,657536.0,20934.0,0.69,2622.0
2021-01-24,662808.0,20951.0,0.73,2847.0
2021-01-25,666951.0,20972.0,0.78,2956.0
2021-01-26,671727.0,21105.0,0.81,2824.0
2021-01-27,676537.0,21220.0,0.9,2889.0
2021-01-28,681283.0,21301.0,0.99,3474.0
2021-01-29,687269.0,21383.0,1.22,4231.0
2021-01-30,692543.0,21455.0,1.33,4311.0
2021-01-31,696829.0,21484.0,1.39,4179.0
2021-02-01,700346.0,21513.0,1.44,3975.0
2021-02-02,703496.0,21584.0,1.54,4195.0
2021-02-03,705807.0,21693.0,1.64,3858.0
2021-02-04,709096.0,21793.0,1.64,3273.0
2021-02-05,713324.0,21886.0,1.77,2530.0
2021-02-06,717835.0,21964.0,2.24,4380.0
2021-02-07,722167.0,21989.0,2.37,4493.0
2021-02-08,724728.0,22011.0,2.49,4577.0
2021-02-09,728304.0,22103.0,2.71,4185.0
2021-02-10,732674.0,22250.0,2.93,4777.0
2021-02-11,736330.0,22329.0,3.15,5548.0
2021-02-12,740062.0,22393.0,3.44,5919.0
2021-02-13,743819.0,22440.0,3.75,4317.0
2021-02-14,745987.0,22454.0,3.95,4415.0
2021-02-15,747432.0,22466.0,0.0,4720.0
2021-02-16,751065.0,22497.0,4.32,5316.0
2021-02-17,755174.0,22632.0,4.58,5335.0
2021-02-18,758451.0,22721.0,4.88,5557.0
2021-02-19,761498.0,22784.0,5.17,5657.0
2021-02-20,764374.0,22834.0,5.46,5451.0
2021-02-21,766405.0,22858.0,5.75,5464.0
2021-02-22,769109.0,22874.0,6.21,5200.0
2021-02-23,772267.0,22978.0,6.49,5335.0
2021-02-24,775386.0,23077.0,6.75,5198.0
2021-02-25,778963.0,23147.0,7.11,5214.0
2021-02-26,782833.0,23192.0,7.55,5447.0
2021-02-27,786967.0,23238.0,7.89,5789.0
2021-02-28,789356.0,23252.0,8.13,6058.0
2021-03-01,792496.0,23273.0,8.22,6190.0
2021-03-02,795785.0,23321.0,8.54,6888.0
2021-03-03,799476.0,23449.0,8.77,7178.0
2021-03-04,802669.0,23491.0,9.02,7380.0
2021-03-05,806370.0,23521.0,9.34,7398.0
2021-03-06,810090.0,23557.0,9.65,7562.0
2021-03-07,812609.0,23574.0,9.89,7538.0
2021-03-08,,,10.11,7646.0
2021-03-09,,,10.4,7272.0
2021-03-10,,,10.73,7480.0
2021-03-11,,,11.24,8197.0
2021-03-12,,,11.57,8262.0
2021-03-13,,,11.98,8566.0
2021-03-14,,,12.22,8541.0
2021-03-15,,,12.44,8703.0
2021-03-16,,,12.72,8609.0
2021-03-17,,,13.09,8685.0
2021-03-18,,,13.49,8234.0
2021-03-19,,,13.82,8272.0
2021-03-20,,,14.16,8099.0
2021-03-21,,,14.46,8304.0
2021-03-22,,,14.73,8404.0
2021-03-23,,,14.75,7425.0
2021-03-24,,,15.41,8473.0
2021-03-25,,,15.83,8404.0
2021-03-26,,,16.27,8488.0
2021-03-27,,,16.79,8670.0
2021-03-28,,,17.32,9027.0
2021-03-29,,,17.64,9144.0
2021-03-30,,,18.17,10553.0
2021-03-31,,,18.68,9639.0
2021-04-01,,,19.48,10528.0
2021-04-02,,,20.23,11201.0
2021-04-03,,,20.82,11467.0
2021-04-04,,,21.28,11460.0
2021-04-05,,,21.51,11347.0
2021-04-06,,,21.94,11054.0
2021-04-07,,,22.61,11468.0
2021-04-08,,,23.39,11304.0
2021-04-09,,,24.24,11197.0
2021-04-10,,,25.18,11721.0
2021-04-11,,,25.77,11822.0
2021-04-12,,,26.29,12285.0
2021-04-13,,,26.92,12702.0
2021-04-14,,,27.53,12558.0
2021-04-15,,,28.08,12086.0
2021-04-16,,,28.62,11655.0
